topic,country,last_value,avg_12m,trend_pct,direction
opposition_activeness,SY,0.0008045006662877101,0.0005085059071508962,-0.2959947591368139,stable
opposition_activeness,SZ,0.0,0.0,0.0,stable
opposition_activeness,TU,0.0,0.0,0.0,stable
opposition_activeness,UK,0.00012758626120749455,5.422711508015695e-06,-0.12216354969947886,stable
opposition_activeness,UP,0.00015614186379633141,4.546851987141252e-05,-0.11067334392491888,stable
opposition_activeness,US,0.00019167459085088002,2.2173515322510923e-05,-0.16950107552836907,stable
opposition_activeness,YM,0.011667832329070333,0.006742734848760312,-4.925097480310021,stable
political_crisis,AS,4.6779369843430804e-05,0.0003362501470435008,0.28947077720007003,stable
political_crisis,BR,0.0,2.233301222221966e-06,0.002233301222221966,stable
political_crisis,CA,0.0,5.321811593864798e-06,0.0053218115938647986,stable
political_crisis,CH,0.0,1.168083241072269e-06,0.0011680832410722688,stable
political_crisis,CO,0.0,0.0,0.0,stable
political_crisis,DA,0.0,0.000384741179872994,0.384741179872994,stable
political_crisis,EG,2.141355599971082e-05,0.0,-0.02141355599971082,stable
political_crisis,FR,0.0001994277240883543,4.178790801917006e-05,-0.15763981606918426,stable
political_crisis,GH,0.0,0.0,0.0,stable
political_crisis,GM,0.0003504100117727301,0.00019675002281800127,-0.15365998895472882,stable
political_crisis,GR,0.0,0.0001300063810105551,0.1300063810105551,stable
political_crisis,IN,0.00032333379554979203,0.00025984300146245044,-0.0634907940873416,stable
political_crisis,IR,0.002872100694453921,0.004996933376356264,2.124832681902343,stable
political_crisis,IS,0.00033052491702160005,0.0006307497394947097,0.30022482247310966,stable
political_crisis,IT,0.0,5.392201324943008e-07,0.0005392201324943008,stable
political_crisis,JA,0.0,2.026049121552863e-06,0.002026049121552863,stable
political_crisis,KE,7.709540912479003e-05,0.0,-0.07709540912479002,stable
political_crisis,KS,0.0,0.0,0.0,stable
political_crisis,LE,7.783703985638002e-05,4.833248911989267e-06,-0.07300379094439075,stable
political_crisis,MX,0.0,4.177870718022929e-06,0.0041778707180229295,stable
political_crisis,MY,0.0,0.0,0.0,stable
political_crisis,NI,0.00020611379037590002,0.0002160037834754263,0.009889993099526293,stable
political_crisis,PK,0.00024460539909533003,0.0001774859423446295,-0.06711945675070052,stable
political_crisis,QA,0.0,0.0003676562533330674,0.3676562533330674,stable
political_crisis,RP,0.0,0.0,0.0,stable
political_crisis,RS,0.0003018041428613001,0.0002704895134052608,-0.03131462945603927,stable
political_crisis,SF,0.0,0.0,0.0,stable
political_crisis,SP,0.0,0.0,0.0,stable
political_crisis,SY,0.0,3.2639774772216418e-06,0.003263977477221642,stable
political_crisis,TU,0.0,0.0,0.0,stable
political_crisis,UK,5.540354120941032e-06,1.5243707759841953e-06,-0.004015983344956836,stable
political_crisis,UP,0.00012660728474786005,6.156402821916477e-05,-0.06504325652869528,stable
political_crisis,US,2.9532953883695743e-05,0.000101750525498671,0.07221757161497526,stable
political_crisis,YM,0.0,9.836641271976941e-05,0.0983664127197694,stable
political_dissent,AF,0.0,0.0,0.0,stable
political_dissent,AM,0.004417208884900141,0.0018911395994105392,-2.5260692854896014,stable
political_dissent,AS,9.881439432673518e-05,0.0006338555796661609,0.5350411853394257,stable
political_dissent,BE,0.0,0.0002698222012837586,0.2698222012837586,stable
political_dissent,BR,0.0,0.00026789370686230025,0.26789370686230024,stable
political_dissent,CA,5.047130327273163e-05,3.578559133341564e-05,-0.01468571193931599,stable
political_dissent,CH,7.740929213308132e-05,0.00018614949767616258,0.10874020554308127,stable
political_dissent,CO,0.0,0.0,0.0,stable
political_dissent,DA,0.0,0.0002910764314536521,0.2910764314536521,stable
political_dissent,EG,2.141355599971082e-05,0.0,-0.02141355599971082,stable
political_dissent,ET,0.0,0.0,0.0,stable
political_dissent,FR,3.250420650344999e-05,9.131850075704611e-06,-0.023372356427745385,stable
political_dissent,GH,0.0005924940768850602,1.732590354685519e-05,-0.575168173338205,stable
political_dissent,GM,0.0003504100117727301,2.2119245351945174e-05,-0.3282907664207849,stable
political_dissent,GR,0.0,0.0004251380379871552,0.42513803798715516,stable
political_dissent,GZ,0.0,0.0,0.0,stable
political_dissent,ID,0.0,2.802933564572852e-05,0.028029335645728515,stable
political_dissent,IN,0.00072036495502161,0.0005480901966981155,-0.17227475832349454,stable
political_dissent,IR,0.0030741894418616408,0.00869993966669458,5.625750224832939,rising
political_dissent,IS,0.005735286982534001,0.0026696450053296968,-3.0656419772043044,stable
political_dissent,IT,2.4438496450599335e-05,0.0,-0.024438496450599336,stable
political_dissent,IZ,0.0,0.0002786562448181887,0.2786562448181887,stable
political_dissent,JA,0.0,0.00017025153546813352,0.1702515354681335,stable
political_dissent,KE,7.709540912479003e-05,5.838314514789274e-06,-0.07125709461000075,stable
political_dissent,KS,0.0005529617323556201,0.0001337103387179305,-0.41925139363768954,stable
political_dissent,LE,0.00010290789314126443,0.0,-0.10290789314126442,stable
political_dissent,MX,0.0,2.9818667763828385e-05,0.029818667763828386,stable
political_dissent,MY,0.0005009435188438802,7.747005527601794e-05,-0.4234734635678622,stable
political_dissent,NI,0.0010904034039928004,0.0009747932352392876,-0.11561016875351272,stable
political_dissent,NL,0.0,0.0,0.0,stable
political_dissent,NO,0.0,3.4410737771851936e-05,0.03441073777185193,stable
political_dissent,PK,0.0006154010074545101,0.000537995716476551,-0.07740529097795908,stable
political_dissent,QA,0.0,0.0,0.0,stable
political_dissent,RP,0.0,0.0,0.0,stable
political_dissent,RS,0.00037567638449807,0.0003117324748962667,-0.06394390960180334,stable
political_dissent,SA,0.0,0.00011996735932366441,0.11996735932366441,stable
political_dissent,SF,0.0003924000143914201,0.00043548156487092834,0.04308155047950826,stable
political_dissent,SP,0.00011493757386531002,0.0,-0.11493757386531,stable
political_dissent,SW,0.0,0.0,0.0,stable
political_dissent,SY,0.0008045006662877101,0.0005085059071508962,-0.2959947591368139,stable
political_dissent,SZ,0.0,0.0,0.0,stable
political_dissent,TU,0.0,0.0,0.0,stable
political_dissent,UK,0.00012758626120749455,5.424707980052263e-06,-0.12216155322744228,stable
political_dissent,UP,0.00015614186379633141,5.110140986888032e-05,-0.10504045392745107,stable
political_dissent,US,0.00019167459085088002,2.9769507237851333e-05,-0.1619050836130287,stable
political_dissent,YM,0.011667832329070333,0.006742734848760312,-4.925097480310021,stable
political_instability,AE,0.031813188102211204,0.008045266348608152,-23.76792175360305,falling
political_instability,AF,0.00897511277966914,0.008468348499079749,-0.5067642805893918,stable
political_instability,AM,0.061996292704617526,0.03821343052168546,-23.782862182932067,falling
political_instability,AR,0.05694934467333842,0.06628380915649291,9.334464483154497,rising
